22.0,2.0,2.0,9.0,27.0,55.0,5.0,0.0,1.0
22.0,2.0,2.0,9.0,27.0,55.0,5.0,1.0,2.0
22.0,2.0,2.0,9.0,28.0,55.0,5.0,2.0,0.0
22.0,2.0,2.0,9.0,29.0,55.0,5.0,3.0,0.0
22.0,2.0,2.0,9.0,29.0,55.0,5.0,4.0,1.0
22.0,2.0,2.0,9.0,30.0,55.0,5.0,5.0,0.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,0.0,0.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,1.0,1.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,2.0,2.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,3.0,3.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,4.0,4.0
22.0,2.0,2.0,10.0,31.0,65.0,10.0,5.0,5.0
23.0,2.0,2.0,11.0,32.0,70.0,5.0,0.0,0.0
23.0,2.0,2.0,11.0,33.0,70.0,5.0,1.0,0.0
23.0,2.0,2.0,11.0,34.0,70.0,5.0,2.0,0.0
23.0,2.0,2.0,11.0,34.0,70.0,5.0,3.0,1.0
23.0,2.0,2.0,11.0,35.0,70.0,5.0,4.0,0.0
23.0,2.0,2.0,12.0,36.0,76.0,6.0,0.0,0.0
23.0,2.0,2.0,12.0,37.0,76.0,6.0,1.0,0.0
23.0,2.0,2.0,12.0,37.0,76.0,6.0,2.0,1.0
23.0,2.0,2.0,12.0,37.0,76.0,6.0,3.0,2.0
23.0,2.0,2.0,12.0,38.0,76.0,6.0,4.0,0.0
23.0,2.0,2.0,12.0,39.0,76.0,6.0,5.0,0.0
23.0,2.0,2.0,12.0,40.0,76.0,6.0,6.0,0.0
70.0,2.0,3.0,26.0,59.0,166.0,10.0,2.0,0.0
70.0,2.0,3.0,26.0,59.0,166.0,10.0,3.0,1.0
70.0,2.0,3.0,26.0,60.0,166.0,10.0,4.0,0.0
70.0,2.0,3.0,27.0,61.0,176.0,10.0,0.0,0.0
70.0,2.0,3.0,27.0,62.0,176.0,10.0,1.0,0.0
70.0,2.0,3.0,28.0,63.0,186.0,10.0,0.0,0.0
70.0,2.0,3.0,28.0,63.0,186.0,10.0,1.0,1.0
70.0,2.0,3.0,28.0,63.0,186.0,10.0,2.0,2.0
70.0,2.0,3.0,28.0,64.0,186.0,10.0,3.0,0.0
70.0,2.0,3.0,28.0,65.0,186.0,10.0,4.0,0.0
70.0,2.0,3.0,28.0,66.0,186.0,10.0,5.0,0.0
70.0,2.0,3.0,28.0,67.0,186.0,10.0,6.0,0.0
71.0,2.0,3.0,28.0,67.0,186.0,10.0,7.0,1.0
71.0,2.0,3.0,29.0,68.0,196.0,10.0,0.0,0.0
71.0,2.0,3.0,29.0,69.0,196.0,10.0,1.0,0.0
71.0,2.0,3.0,29.0,70.0,196.0,10.0,2.0,0.0
71.0,2.0,3.0,29.0,71.0,196.0,10.0,3.0,0.0
71.0,2.0,3.0,29.0,71.0,196.0,10.0,4.0,1.0
71.0,2.0,3.0,30.0,72.0,208.0,12.0,0.0,0.0
71.0,2.0,3.0,30.0,73.0,208.0,12.0,1.0,0.0
